,MORT_30_AMI,MORT_30_CABG,MORT_30_COPD,MORT_30_HF,MORT_30_PN,MORT_30_STK,READM_30_AMI,READM_30_CABG,READM_30_COPD,READM_30_HF,READM_30_HIP_KNEE,READM_30_HOSP_WIDE,READM_30_PN,READM_30_STK,Hospital Name,State,Region,Location,Latitude,Longitude,Predicted State,Predicted Region
4237,14.0,4.4,9.4,12.4,17.1,17.1,17.4,13.1,21.9,21.8,4.7,16.5,16.2,11.7,MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS,GA,South,"1120 15TH STREET
AUGUSTA, GA 30912
(33.471029, -81.991453)",33.471029,-81.991453,MO,South
543,11.9333333333,15.2666666667,8.9,12.0333333333,16.6,16.9666666667,16.3666666667,12.2,19.8,21.0666666667,8.16666666667,15.0666666667,17.8666666667,17.5,COLUMBUS COMMUNITY HOSPITAL,TX,South,"110 SHULT DR
COLUMBUS, TX 78934
(29.694288, -96.542479)",29.694288,-96.542479,NE,Midwest
5083,14.4,12.7,6.9,12.0,14.0,15.1,3.1,14.2,19.9,22.6,4.8,16.6,16.3,11.4,GIFFORD MEDICAL CENTER,VT,New England,"44 SOUTH MAIN STREET
RANDOLPH, VT 05060
(43.917004, -72.666081)",43.917004,-72.666081,FL,South
3958,14.3,14.8,6.6,9.9,15.2,13.6,16.8,4.6,18.9,19.7,4.2,15.7,16.3,13.3,ENGLEWOOD COMMUNITY HOSPITAL,FL,South,"700 MEDICAL BLVD
ENGLEWOOD, FL 34223
(26.949009, -82.327951)",26.949009,-82.327951,MA,Midwest
4730,14.0,3.4,8.0,11.0,14.6,14.0,16.5,16.0,20.3,22.7,4.3,16.6,16.9,14.3,BAPTIST MEMORIAL HOSPITAL,TN,South,"6019 WALNUT GROVE ROAD
MEMPHIS, TN 38120
(35.130758, -89.861022)",35.130758,-89.861022,FL,South
1878,14.32,16.18,8.2,12.46,17.16,15.06,16.0,12.24,20.06,21.3,4.26,15.78,16.98,12.22,MERCY MEDICAL CENTER,CA,West,"1301 15TH AVE W
WILLISTON, ND 58801
(48.154332, -103.645437)",48.154332,-103.645437,NY,Mid-Atlantic
3568,11.7,16.3,7.4,10.9,15.0,23.2,14.7,16.3,20.1,22.4,14.4,16.3,18.0,15.3,GALLUP INDIAN MEDICAL CENTER,NM,West,"516 E NIZHONI BLVD
GALLUP, NM 87301
(35.508444, -108.730171)",35.508444,-108.730171,MI,South
2274,18.4,14.8,7.8,11.3,16.4,6.5,22.1,16.0,20.3,21.7,16.6,15.8,16.8,18.8,"DELAWARE VALLEY HOSPITAL, INC",NY,Mid-Atlantic,"1 TITUS PLACE
WALTON, NY 13856
(42.165522, -75.128087)",42.165522,-75.128087,IL,Midwest
221,11.6,22.3,8.4,12.1,16.2,18.1,12.8,16.1,21.5,20.7,16.4,15.9,17.6,14.5,WINN PARISH MEDICAL CENTER,LA,South,"301 W BOUNDARY STREET
WINNFIELD, LA 71483
(31.924212, -92.645123)",31.924212,-92.645123,TX,South
1332,17.7,16.0,8.2,13.8,14.9,15.6,21.0,21.8,19.7,21.8,17.2,15.7,17.2,21.8,FAYETTE COUNTY HOSPITAL,IL,Midwest,"7TH AND TAYLOR
VANDALIA, IL 62471
(38.970661, -89.098865)",38.970661,-89.098865,KY,Midwest
2843,8.2,3.8,7.3,15.9,17.0,20.8,20.2,13.2,19.8,18.2,17.1,15.3,17.8,9.9,SANTIAM MEMORIAL HOSPITAL,OR,West,"1401 N 10TH AVENUE
STAYTON, OR 97383
(44.805247, -122.784124)",44.805247,-122.784124,TX,Midwest
397,14.1,12.7,7.2,12.7,17.2,14.6,17.1,2.6,20.1,23.4,5.0,15.6,17.9,13.5,OWATONNA HOSPITAL,MN,Midwest,"2250 26TH STREET NORTHWEST
OWATONNA, MN 55060
(44.109713, -93.253176)",44.109713,-93.253176,CA,South
3356,7.4,13.1,7.9,12.4,13.6,15.5,21.9,18.5,18.9,21.6,15.5,16.0,19.5,13.6,NORTH OAK REGIONAL MEDICAL CENTER,MS,South,"401 GETWELL DR
SENATOBIA, MS 38668
(34.624678, -89.956744)",34.624678,-89.956744,KY,Midwest
127,12.8333333333,12.0,8.16666666667,10.5666666667,14.0333333333,14.7333333333,16.0,15.5666666667,19.7666666667,21.9,4.36666666667,14.9333333333,17.5333333333,12.7333333333,MERCY REGIONAL MEDICAL CENTER,CO,West,"800 E MAIN
VILLE PLATTE, LA 70586
(30.684899, -92.265889)",30.684899,-92.265889,LA,South
68,5.0,4.9,13.5,11.0,14.6,4.5,14.2,15.6,16.5,20.3,7.6,15.3,16.6,20.4,ALLEN PARISH HOSPITAL,LA,South,"108 6TH AVENUE
KINDER, LA 70648
(30.491411, -92.856276)",30.491411,-92.856276,TX,West
4153,5.0,13.9,15.4,20.0,11.4,16.4,10.7,14.1,11.4,14.7,5.1,14.2,18.3,16.5,MIDWEST SURGICAL HOSPITAL LLC,NE,Midwest,"7915 FARNAM DRIVE
OMAHA, NE 68114
(41.25816, -96.036904)",41.25816,-96.036904,TX,West
1489,14.9833333333,11.0166666667,8.31666666667,12.0666666667,17.3166666667,14.4666666667,16.4833333333,13.4833333333,19.8333333333,21.75,9.35,15.1833333333,16.3166666667,11.7,ST FRANCIS HOSPITAL,TN,South,"7TH AND CLAYTON STS
WILMINGTON, DE 19805
",,,TN,South
2436,12.1,19.1,19.1,16.6,13.0,23.5,12.6,19.1,13.6,13.2,15.7,6.8,13.2,23.5,HOWARD COUNTY GENERAL HOSPITAL,MD,Mid-Atlantic,"5755 CEDAR LANE
COLUMBIA, MD 21044
(39.214472, -76.887278)",39.214472,-76.887278,MD,Mid-Atlantic
4891,15.0,12.2,7.9,17.8,22.7,17.3,16.0,14.6,20.5,21.0,4.4,15.5,16.3,12.3,OZARKS MEDICAL CENTER,MO,Midwest,"1100 KENTUCKY AVE
WEST PLAINS, MO 65775
(36.737992, -91.875552)",36.737992,-91.875552,TX,South
4709,21.1,21.1,8.3,12.6,18.8,18.7,20.2,15.9,20.2,22.5,4.9,15.9,16.2,20.2,SPRING VIEW HOSPITAL,KY,South,"320 LORETTO ROAD
LEBANON, KY 40033
(37.570325, -85.259397)",37.570325,-85.259397,AL,South
1516,10.2,13.2333333333,8.36666666667,11.2333333333,15.0333333333,19.6666666667,17.0,17.5666666667,20.0,20.9666666667,5.4,15.4333333333,16.8666666667,12.1666666667,ST JOSEPHS HOSPITAL,FL,South,"2661 COUNTY HWY I
CHIPPEWA FALLS, WI 54729
(44.951661, -91.358217)",44.951661,-91.358217,TX,South
3248,15.4,17.8,23.1,16.6,15.1,12.3,16.3,19.3,17.8,22.2,23.1,15.5,17.8,13.3,RUSH COUNTY MEMORIAL HOSPITAL,KS,Midwest,"801 LOCUST ST
LA CROSSE, KS 67548
(38.530569, -99.316573)",38.530569,-99.316573,KS,Midwest
2616,13.3,2.7,7.3,10.1,14.9,14.0,15.7,14.3,22.2,20.9,5.4,16.7,18.2,14.3,LOMA LINDA UNIVERSITY MEDICAL CENTER,CA,West,"11234 ANDERSON ST
LOMA LINDA, CA 92354
(34.049507, -117.261117)",34.049507,-117.261117,CA,South
1794,15.25,6.35,7.35,10.0,14.3,12.45,16.65,16.3,20.75,21.6,4.35,15.05,16.65,9.75,FAIRVIEW HOSPITAL,OH,Midwest,"29 LEWIS AVENUE
GREAT BARRINGTON, MA 01230
(42.191842, -73.374055)",42.191842,-73.374055,MA,New England
793,13.6714285714,12.7571428571,8.29285714286,12.3785714286,16.3571428571,15.7785714286,14.9857142857,13.7928571429,19.1,21.3142857143,10.5142857143,15.3714285714,16.6714285714,13.3928571429,MEMORIAL HOSPITAL,OK,Midwest,"325 SOUTH BELMONT STREET
YORK, PA 17403
(39.967056, -76.69378)",39.967056,-76.69378,PA,Midwest
1023,13.3,15.1,15.1,20.3,14.8,5.1,20.9,15.2,11.1,7.5,4.7,14.1,22.4,13.0,TEXAS SPINE AND JOINT HOSPITAL,TX,South,"1814 ROSELAND BOULEVARD
TYLER, TX 75701
(32.329279, -95.299466)",32.329279,-95.299466,TX,West
4778,23.0,14.8,24.0,24.1,15.4,14.5,24.6,15.6,18.1,14.6,5.0,16.0,20.6,14.5,REGIONAL ONE HEALTH,TN,South,"877 JEFFERSON AVENUE
MEMPHIS, TN 38103
(35.142634, -90.031297)",35.142634,-90.031297,OK,Midwest
1547,16.8,12.9,24.4,20.0,2.4,15.8,15.8,15.8,15.8,20.2,6.2,16.8,16.8,16.8,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALITY HOSP,AZ,West,"2905 WEST WARNER ROAD
CHANDLER, AZ 85224
(33.33484, -111.891133)",33.33484,-111.891133,AZ,West
1132,14.2142857143,5.75714285714,7.95714285714,12.1571428571,17.6142857143,13.8857142857,16.8142857143,15.5,20.1857142857,21.4428571429,7.12857142857,15.4857142857,17.4,12.3857142857,GOOD SAMARITAN HOSPITAL,OH,Midwest,"520 S 7TH ST
VINCENNES, IN 47591
(38.673857, -87.532393)",38.673857,-87.532393,OH,Midwest
1293,13.7,17.3,8.4,12.8,19.1,16.2,13.7,16.2,19.9,20.0,4.3,14.6,14.6,12.3,ABRAHAM LINCOLN MEMORIAL HOSPITAL,IL,Midwest,"200 STAHLHUT DRIVE
LINCOLN, IL 62656
(40.152373, -89.388698)",40.152373,-89.388698,TX,South
2053,11.8,8.1,7.9,11.65,15.95,16.3,16.8,12.05,19.35,21.65,6.15,15.5,17.05,15.15,PERRY COUNTY MEMORIAL HOSPITAL,IN,Midwest,"434 NORTH WEST STREET
PERRYVILLE, MO 63775
(37.731747, -89.864812)",37.731747,-89.864812,PA,Midwest
3178,15.5,14.8,8.1,11.6,14.1,16.4,14.1,16.1,19.9,20.5,14.1,15.5,16.4,19.9,GOVE COUNTY MEDICAL CENTER,KS,Midwest,"520 WEST 5TH STREET
QUINTER, KS 67752
(39.06716, -100.241305)",39.06716,-100.241305,TX,Midwest
2736,15.8,23.9,9.2,12.3,17.7,16.1,13.8,15.8,19.7,20.6,4.0,15.0,15.6,12.7,SIERRA VISTA REGIONAL MEDICAL CENTER,CA,West,"1010 MURRAY ST
SAN LUIS OBISPO, CA 93405
(35.290961, -120.665549)",35.290961,-120.665549,MT,West
3430,15.0,2.8,6.7,13.2,14.3,15.2,16.0,14.1,19.8,21.0,4.8,14.9,15.1,15.2,HILLCREST HOSPITAL SOUTH,OK,Midwest,"8801 SOUTH 101ST EAST AVENUE
TULSA, OK 74133
(36.036219, -95.864651)",36.036219,-95.864651,TX,Midwest
4848,12.8,3.2,9.3,12.8,20.0,15.5,18.6,15.2,22.7,22.7,6.1,16.7,17.5,14.5,CENTERPOINT MEDICAL CENTER,MO,Midwest,"19600 EAST 39TH STREET
INDEPENDENCE, MO 64057
(39.047771, -94.349313)",39.047771,-94.349313,AL,South
4769,15.0,3.5,10.1,13.5,18.1,15.9,17.1,14.1,20.8,21.0,4.5,16.1,18.7,12.6,METHODIST MEDICAL CENTER OF OAK RIDGE,TN,South,"990 OAK RIDGE TURNPIKE BOX 529
OAK RIDGE, TN 37830
(36.023734, -84.243496)",36.023734,-84.243496,PA,South
1548,16.9,19.7,12.4,12.4,13.1,19.7,11.0,15.3,16.8,5.1,4.3,14.6,5.5,19.7,ARIZONA SPINE AND JOINT HOSPITAL,AZ,West,"4620 EAST BASELINE ROAD
MESA, AZ 85206
(33.379207, -111.734905)",33.379207,-111.734905,TX,West
539,16.8,21.3,15.6,11.2,17.0,18.6,20.3,17.0,18.6,15.2,15.7,20.3,6.9,16.4,COCHRAN MEMORIAL HOSPITAL,TX,South,"205 E GRANT STREET
MORTON, TX 79346
(33.719277, -102.75699)",33.719277,-102.75699,CA,West
940,14.4,14.4,7.8,10.8,12.4,13.0,15.2,12.7,20.3,21.9,4.8,15.7,19.1,11.8,SETON NORTHWEST HOSPITAL,TX,South,"11113 RESEARCH BOULEVARD
AUSTIN, TX 78759
(30.40482, -97.74501)",30.40482,-97.74501,TX,South
3303,16.6,16.6,7.7,14.9,19.1,13.7,16.2,16.2,19.9,22.3,5.3,15.0,16.1,12.5,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,MS,South,"200 HWY 30 WEST
NEW ALBANY, MS 38652
",,,TX,South
4637,16.0,4.0,10.5,11.9,19.7,15.5,17.5,15.1,21.6,24.8,4.4,16.8,17.4,13.3,VALLEY HOSPITAL MEDICAL CENTER,NV,West,"620 SHADOW LANE
LAS VEGAS, NV 89106
(36.163892, -115.165463)",36.163892,-115.165463,PA,South
3473,10.1,7.4,10.3,7.7,12.8,19.9,12.6,15.0,16.4,7.3,3.3,13.4,5.4,16.9,"OKLAHOMA SURGICAL HOSPITAL, LLC",OK,Midwest,"2408 EAST 81ST STREET, SUITE 300
TULSA, OK 74137
(36.046319, -95.954404)",36.046319,-95.954404,TX,South
4337,4.9,16.2,7.2,12.6,18.0,15.6,15.6,21.4,20.4,22.3,19.1,15.5,17.2,20.5,FIVE RIVERS MEDICAL CENTER,AR,South,"2801 MEDICAL CENTER DRIVE
POCAHONTAS, AR 72455
(36.289907, -90.996399)",36.289907,-90.996399,KS,Midwest
1282,15.4,15.5666666667,8.86666666667,12.7,16.6333333333,16.2,16.7,17.3666666667,20.6666666667,23.2666666667,4.76666666667,16.1666666667,18.2666666667,12.8333333333,WAYNE MEMORIAL HOSPITAL,GA,South,"865 SOUTH FIRST STREET
JESUP, GA 31545
(31.602952, -81.899094)",31.602952,-81.899094,PA,Mid-Atlantic
3120,17.8,13.5,15.5,15.8,16.2,17.8,18.7,4.6,4.3,4.3,13.5,17.8,15.9,16.8,SOUTHEAST MICHIGAN SURGICAL HOSPITAL,MI,Midwest,"21230 DEQUINDRE ROAD
WARREN, MI 48091
(42.451395, -83.08356)",42.451395,-83.08356,CA,West
2428,23.5,6.4,6.4,23.5,6.4,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,CARROLL HOSPITAL CENTER,MD,Mid-Atlantic,"200 MEMORIAL AVENUE
WESTMINSTER, MD 21157
(39.556138, -76.991651)",39.556138,-76.991651,NY,Mid-Atlantic
2211,13.2,14.1,8.6,9.3,15.0,14.6,15.7,16.6,19.6,20.9,4.5,15.2,15.5,15.0,METROWEST MEDICAL CENTER,MA,New England,"115 LINCOLN STREET
FRAMINGHAM, MA 01701
(42.28427, -71.419754)",42.28427,-71.419754,TX,Midwest
3390,15.7,3.4,7.9,11.2,17.5,17.3,16.7,13.8,19.5,20.8,4.3,15.4,16.9,13.2,ALLIANCEHEALTH DEACONESS,OK,Midwest,"5501 NORTH PORTLAND AVENUE
OKLAHOMA CITY, OK 73112
(35.526214, -97.583441)",35.526214,-97.583441,TX,Midwest
288,15.3875,12.75,10.2875,12.8875,16.6375,16.7875,14.225,16.275,18.2625,16.775,11.525,15.35,17.1125,15.5875,COMMUNITY MEMORIAL HOSPITAL,SD,West,"220 5TH AVE W
TURTLE LAKE, ND 58575
(48.565574, -102.651229)",48.565574,-102.651229,ND,Midwest
3223,14.8,15.0,6.7,12.9,18.4,13.0,7.1,20.8,23.7,21.2,21.1,17.3,19.6,12.2,NEOSHO MEMORIAL REGIONAL MEDICAL CENTER,KS,Midwest,"629 SOUTH PLUMMER
CHANUTE, KS 66720
(37.675414, -95.470889)",37.675414,-95.470889,NY,South
3249,16.2,12.4,9.6,16.2,17.5,12.4,19.8,9.6,22.0,16.3,16.2,16.6,16.5,22.2,RUSSELL REGIONAL HOSPITAL,KS,Midwest,"200 S MAIN STREET
RUSSELL, KS 67665
(38.885533, -98.859813)",38.885533,-98.859813,TX,South
2930,12.2,16.6,9.3,11.9,17.3,14.0,16.4,3.0,18.5,19.7,5.3,14.3,15.0,11.8,NOVANT HEALTH MATTHEWS MEDICAL CENTER,NC,South,"1500 MATTHEWS TWNSHP PRKWY BOX 3310
MATTHEWS, NC 28106
(35.087048, -80.712411)",35.087048,-80.712411,UT,West
1223,14.3,7.13333333333,7.26666666667,11.5666666667,16.4333333333,15.6666666667,15.9,11.7333333333,18.9333333333,20.4333333333,4.56666666667,15.1666666667,16.5,11.2333333333,SACRED HEART HOSPITAL,FL,South,"421 CHEW STREET
ALLENTOWN, PA 18102
(40.607987, -75.468045)",40.607987,-75.468045,PA,Mid-Atlantic
4362,13.1,20.9,7.9,11.3,18.5,13.2,15.2,16.4,19.7,22.3,4.7,15.1,16.2,17.7,OZARK HEALTH,AR,South,"2500 HIGHWAY 65 SOUTH
CLINTON, AR 72031
(35.565541, -92.451771)",35.565541,-92.451771,TX,South
2375,15.8,14.3,9.9,14.1,16.7,18.8,16.2,21.6,21.3,21.5,4.0,15.1,16.6,13.2,SAMARITAN MEDICAL CENTER,NY,Mid-Atlantic,"830 WASHINGTON STREET
WATERTOWN, NY 13601
(43.965042, -75.912732)",43.965042,-75.912732,CA,West
3611,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,KENMARE COMMUNITY HOSPITAL,ND,West,"PO BOX 697
KENMARE, ND 58746
",,,ND,West
495,17.1,21.6,6.7,12.4,14.5,12.4,15.4,15.5,19.8,20.3,5.6,15.0,16.4,12.4,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,TX,South,"4700 ALLIANCE BOULEVARD
PLANO, TX 75093
(33.014361, -96.791185)",33.014361,-96.791185,TX,Midwest
2560,15.1,13.9,11.0,10.0,14.8,17.7,11.5,15.8,11.3,21.9,2.4,11.0,11.5,11.5,HOAG ORTHOPEDIC INSTITUTE,CA,West,"16250 SAND CANYON AVENUE
IRVINE, CA 92618
(33.660608, -117.774823)",33.660608,-117.774823,TX,West
1089,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,CHILDREN'S HOSPITAL OF PHILADELPHIA,PA,Mid-Atlantic,"34TH ST &amp; CIVIC CENTER BLVD
PHILADELPHIA, PA 19104
",,,TX,South
3643,12.1,19.7,8.0,16.6,19.0,17.7,6.3,12.8,20.9,22.3,4.8,15.4,15.4,12.7,ASPIRUS RIVERVIEW HOSPITAL & CLINICS INC,WI,Midwest,"410 DEWEY ST
WISCONSIN RAPIDS, WI 54495
(44.382199, -89.829544)",44.382199,-89.829544,CA,South
2959,3.3,17.3,8.2,11.5,17.3,15.9,13.5,23.5,19.0,19.2,4.9,15.1,14.5,13.3,VIDANT CHOWAN HOSPITAL,NC,South,"211 VIRGINIA RD
EDENTON, NC 27932
(36.070774, -76.609093)",36.070774,-76.609093,TX,West
2054,11.8,8.1,7.9,11.65,15.95,16.3,16.8,12.05,19.35,21.65,6.15,15.5,17.05,15.15,PERRY COUNTY MEMORIAL HOSPITAL,IN,Midwest,"8885 SR 237
TELL CITY, IN 47586
(37.967556, -86.728679)",37.967556,-86.728679,PA,Midwest
1986,15.3,3.2,8.3,13.2,17.8,17.4,16.4,13.7,20.1,20.4,4.7,14.9,17.9,13.1,COMMUNITY HOSPITAL EAST,IN,Midwest,"1500 N RITTER AVE
INDIANAPOLIS, IN 46219
(39.786457, -86.073788)",39.786457,-86.073788,TX,Midwest
1043,13.9,14.2,8.7,12.0,17.9,17.8,17.4,7.4,19.6,23.3,15.3,15.9,17.5,13.9,UNIVERSITY MEDICAL CENTER OF EL PASO,TX,South,"4815 ALAMEDA AVE
EL PASO, TX 79905
(31.770743, -106.434456)",31.770743,-106.434456,AL,South
4550,15.9,20.9,7.6,10.9,18.4,14.4,18.9,14.1,22.3,24.4,5.0,16.2,21.6,13.8,SOUTHSIDE REGIONAL MEDICAL CENTER,VA,Mid-Atlantic,"200 MEDICAL PARK BOULEVARD
PETERSBURG, VA 23805
(37.183654, -77.361466)",37.183654,-77.361466,NY,Mid-Atlantic
2711,14.4,14.4,8.0,11.4,19.7,14.6,16.6,16.6,19.4,21.9,4.4,15.3,15.7,13.4,SAN GORGONIO MEMORIAL HOSPITAL,CA,West,"600 NORTH HIGHLAND SPRINGS AVENUE
BANNING, CA 92220
",,,TX,South
2408,14.3,17.7,7.3,11.9,15.0,17.7,17.1,13.8,21.1,22.4,4.1,16.1,20.1,12.6,UNITY HOSPITAL OF ROCHESTER,NY,Mid-Atlantic,"1555 LONG POND ROAD
ROCHESTER, NY 14626
(43.191527, -77.701464)",43.191527,-77.701464,NY,South
3007,14.9,11.4,8.15,11.05,16.2,15.9,19.1,19.15,19.3,21.4,4.7,15.35,16.95,15.45,"MEMORIAL HOSPITAL, THE",NH,New England,"3073 WHITE MOUNTAIN HIGHWAY
NORTH CONWAY, NH 03860
(44.060519, -71.13851)",44.060519,-71.13851,PA,Midwest
4160,15.3,14.1,9.6,14.0,14.8,13.1,13.3,20.4,19.7,22.5,22.5,15.2,16.3,18.1,OGALLALA COMMUNITY HOSPITAL,NE,Midwest,"2601 NORTH SPRUCE ST
OGALLALA, NE 69153
(41.150177, -101.720447)",41.150177,-101.720447,IA,Midwest
3872,13.0,3.7,8.6,14.2,15.2,15.1,15.9,14.6,18.9,19.3,4.9,14.3,15.6,11.1,MEDICAL CENTER OF THE ROCKIES,CO,West,"2500 ROCKY MOUNTAIN AVENUE
LOVELAND, CO 80538
(40.415194, -105.001451)",40.415194,-105.001451,TX,West
60,13.7,4.0,9.0,14.6,16.8,16.9,17.0,13.2,21.1,22.8,5.4,17.1,17.8,12.0,TRIDENT MEDICAL CENTER,SC,South,"9330 MEDICAL PLAZA DR
CHARLESTON, SC 29406
(32.97507, -80.072414)",32.97507,-80.072414,MI,South
1993,15.0,3.2,8.7,13.3,17.5,16.3,18.4,14.0,21.6,24.0,4.9,16.2,17.8,12.9,DEACONESS HOSPITAL INC,IN,Midwest,"600 MARY ST
EVANSVILLE, IN 47747
(37.983252, -87.570726)",37.983252,-87.570726,PA,South
403,18.0,22.4,22.4,11.8,22.4,21.4,15.5,16.9,22.4,22.4,18.4,15.5,15.8,11.5,RAINY LAKE MEDICAL CENTER,MN,Midwest,"1400 HIGHWAY 71
INTERNATIONAL FALLS, MN 56649
(48.594091, -93.430559)",48.594091,-93.430559,KS,Midwest
4915,13.3,2.1,7.7,12.4,19.6,14.2,18.4,15.1,21.6,21.5,4.8,17.0,19.7,12.1,SSM HEALTH ST JOSEPH HOSPITAL-ST CHARLES,MO,Midwest,"300 1ST CAPITOL DR
SAINT CHARLES, MO 63301
(38.780377, -90.484508)",38.780377,-90.484508,NY,South
1582,13.2,13.2,7.9,12.5,16.6,15.8,16.4,16.8,20.5,20.6,15.8,15.5,17.6,15.8,LA PAZ REGIONAL HOSPITAL,AZ,West,"1200 WEST MOHAVE ROAD
PARKER, AZ 85344
(34.135299, -114.285226)",34.135299,-114.285226,TX,Midwest
3624,19.5,15.5,13.8,20.3,16.1,12.4,15.2,16.4,15.7,23.6,13.0,15.4,16.9,15.9,SANFORD HILLSBORO,ND,West,"12 THIRD STREET SOUTH EAST
HILLSBORO, ND 58045
(47.403438, -97.056645)",47.403438,-97.056645,IA,West
4736,17.0,16.6,16.7,21.3,16.8,17.3,2.8,13.6,8.6,7.3,19.3,15.7,17.8,14.3,BOLIVAR GENERAL HOSPITAL,TN,South,"650 NUCKOLLS ROAD
BOLIVAR, TN 38008
(35.267758, -89.000582)",35.267758,-89.000582,TX,West
1440,13.2,8.1,7.2,10.7,14.9,20.2,16.9,15.9,20.4,22.3,15.5,16.4,19.0,17.3,SAINT ANTHONY HOSPITAL,IL,Midwest,"2875 WEST 19TH STREET
CHICAGO, IL 60623
(41.855538, -87.698272)",41.855538,-87.698272,CA,South
217,19.9,19.3,14.8,19.2,14.8,12.6,19.2,4.0,21.1,19.9,11.5,15.7,7.0,21.4,WEST FELICIANA PARISH HOSPITAL,LA,South,"5266 COMMERCE STREET
SAINT FRANCISVILLE, LA 70775
(30.78361, -91.365696)",30.78361,-91.365696,TX,West
3933,12.2,2.2,7.6,10.3,16.4,14.1,17.9,15.6,20.6,22.9,4.1,15.6,20.0,13.4,BAYFRONT HEALTH PORT CHARLOTTE,FL,South,"2500 HARBOR BLVD
PORT CHARLOTTE, FL 33952
(26.989338, -82.096688)",26.989338,-82.096688,NY,South
5158,15.3,16.3,8.4,10.9,11.3,13.9,14.8,16.7,18.3,19.0,3.9,14.7,15.6,12.0,EVERGREENHEALTH MEDICAL CENTER,WA,West,"12040 NE 128TH STREET
KIRKLAND, WA 98034
(47.714872, -122.178506)",47.714872,-122.178506,TX,South
4052,6.4,6.5,7.2,11.6,16.1,4.7,6.8,6.4,18.9,22.4,19.8,16.6,17.5,17.8,POINCIANA MEDICAL CENTER,FL,South,"325 CYPRESS PKWY
KISSIMMEE, FL 34758
(28.142732, -81.472791)",28.142732,-81.472791,TX,South
4934,16.6,4.3,6.3,11.9,12.5,15.1,15.8,14.0,18.5,19.2,3.8,14.4,16.2,12.5,BENEFIS HOSPITALS INC,MT,West,"1101 26TH ST S
GREAT FALLS, MT 59405
(47.491848, -111.262615)",47.491848,-111.262615,TX,Midwest
1324,16.9,8.5,8.7,11.9,16.3,16.7,9.9,19.8,20.5,24.1,5.0,16.1,17.3,13.3,CROSSROADS COMMUNITY HOSPITAL,IL,Midwest,"8 DOCTORS PARK ROAD
MOUNT VERNON, IL 62864
(38.312314, -88.936788)",38.312314,-88.936788,CA,South
3027,12.9,2.9,5.3,11.0,14.0,14.5,16.7,13.8,21.9,25.3,4.7,18.2,19.9,16.4,BEAUMONT HOSPITAL - DEARBORN,MI,Midwest,"18101 OAKWOOD BLVD
DEARBORN, MI 48124
(42.291912, -83.211951)",42.291912,-83.211951,FL,Mid-Atlantic
2573,19.1,13.95,16.25,11.7,14.25,16.5,18.05,20.6,14.75,18.35,20.3,15.2,21.2,8.95,KAISER FOUNDATION HOSPITAL,HI,Hawaii,"3288 MOANALUA RD
HONOLULU, HI 96819
(21.363251, -157.901077)",21.363251,-157.901077,CA,West
2196,14.4,16.5333333333,7.63333333333,11.0666666667,15.2333333333,14.7333333333,16.3333333333,8.86666666667,20.5333333333,23.2,4.33333333333,15.7,16.4666666667,11.6333333333,GOOD SAMARITAN MEDICAL CENTER,FL,South,"235 NORTH PEARL STREET
BROCKTON, MA 02301
(42.09707, -71.065645)",42.09707,-71.065645,CO,West
1676,8.4,8.5,8.4,12.4,20.6,8.4,11.5,5.3,19.4,21.1,15.3,15.4,16.6,14.1,HANCOCK COUNTY HEALTH SYSTEM,IA,Midwest,"532 1ST ST NW
BRITT, IA 50423
(43.097818, -93.806993)",43.097818,-93.806993,TX,South
423,16.2,5.1,15.8,11.9,12.0,12.0,17.0,16.8,15.3,13.9,8.7,15.4,17.9,15.8,SANFORD WESTBROOK MEDICAL CENTER,MN,Midwest,"920 BELL AVENUE PO BOX 188
WESTBROOK, MN 56183
(44.045285, -95.438891)",44.045285,-95.438891,TX,West
252,15.3875,12.75,10.2875,12.8875,16.6375,16.7875,14.225,16.275,18.2625,16.775,11.525,15.35,17.1125,15.5875,COMMUNITY MEMORIAL HOSPITAL,IL,Midwest,"400 CALDWELL
STAUNTON, IL 62088
(39.015339, -89.78989)",39.015339,-89.78989,ND,Midwest
3329,13.6,10.35,15.2,12.4,15.15,13.65,14.55,14.5,21.55,20.3,19.35,14.85,16.85,16.7,JEFFERSON COUNTY HOSPITAL,OK,Midwest,"870 S MAIN
FAYETTE, MS 39069
(31.705751, -91.06767)",31.705751,-91.06767,TX,Midwest
4943,15.9,15.9,8.1,16.1,16.0,20.1,13.1,13.5,19.0,17.5,15.1,15.6,15.6,15.8,CLARK FORK VALLEY HOSPITAL,MT,West,"10 KRUGER RD
PLAINS, MT 59859
(47.46954, -114.892132)",47.46954,-114.892132,TX,South
